age,sex,race,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,is_violent_recid,two_year_recid,length_of_stay,class
28,Male,African-American,1,0,F,1,0,1,0,Low
60,Male,Caucasian,3,120,F,0,0,0,120,Low
43,Male,African-American,0,1,F,0,0,0,1,Low
40,Male,African-American,1,1,F,0,0,0,1,Low
31,Male,African-American,15,1,F,1,0,1,2,High
54,Male,African-American,6,1,F,1,0,1,13,Medium
26,Male,African-American,1,1,F,0,0,0,0,Medium
24,Male,African-American,17,1,F,1,0,1,130,High
41,Male,Hispanic,0,3,F,1,0,1,1,Low
21,Male,African-American,1,1,F,1,0,1,242,High
29,Female,Hispanic,1,1,F,1,0,1,1,Low
22,Male,African-American,0,1,F,0,0,0,0,Low
52,Male,Hispanic,9,1,F,1,0,1,33,Medium
40,Female,Other,0,1,F,0,0,0,1,Low
37,Female,Caucasian,0,1,F,0,0,0,0,Low
21,Male,Other,1,982,F,0,0,0,5,Low
45,Female,African-American,1,1,F,0,0,0,6,Low
29,Male,African-American,1,0,M,1,0,1,0,Low
46,Male,African-American,10,1,F,1,0,1,9,Medium
21,Male,Caucasian,1,1,F,0,0,0,12,High
50,Male,African-American,7,1,M,0,0,0,0,High
35,Male,Caucasian,6,10,F,1,1,1,1,Medium
52,Male,African-American,1,1,M,1,1,1,70,Low
48,Male,Caucasian,0,0,M,0,0,0,0,Low
29,Female,African-American,9,1,M,1,0,1,214,High
48,Male,Caucasian,0,1,M,0,0,0,1,Low
31,Male,African-American,10,8,F,1,0,1,8,Medium
21,Male,Caucasian,3,1,F,1,0,1,127,High
32,Male,Other,0,0,F,1,0,1,22,Low
47,Male,African-American,0,1,M,0,0,0,3,Medium
62,Male,African-American,1,1,M,0,0,0,0,Medium
21,Male,African-American,3,1,F,1,0,1,0,High
35,Male,African-American,13,1,F,0,0,0,0,High
46,Male,African-American,3,22,M,1,0,1,20,Low
34,Male,African-American,5,1,F,1,0,1,5,Low
52,Male,African-American,2,5,F,0,0,0,3,Low
39,Female,African-American,7,114,F,0,0,0,178,Low
21,Male,Caucasian,0,1,M,1,1,1,9,High
53,Male,Caucasian,1,2,M,0,0,0,1,Low
19,Female,Caucasian,0,1,F,1,0,1,1,Low
22,Male,African-American,0,1,M,0,0,0,2,Medium
45,Male,African-American,1,1,F,0,0,0,2,Low
27,Female,Caucasian,0,1,F,0,0,0,1,Low
25,Male,Caucasian,0,1,M,0,0,0,0,Low
30,Male,Caucasian,0,0,F,1,0,1,1,Low
31,Male,African-American,2,0,F,1,0,1,1,Medium
28,Male,Caucasian,3,1,F,0,0,0,1,Low
36,Male,African-American,3,1,M,1,1,1,2,Low
27,Male,African-American,7,1,F,1,0,1,10,Medium
42,Male,African-American,1,0,F,0,0,0,0,Low
35,Male,Caucasian,0,0,F,1,0,1,40,Medium
33,Female,Caucasian,2,29,F,0,0,0,0,Low
24,Male,Hispanic,6,1,F,1,0,1,218,High
25,Male,African-American,21,14,F,1,0,1,2,High
42,Female,Caucasian,0,1,M,0,0,0,1,Low
21,Male,African-American,0,1,F,1,0,1,3,Medium
28,Female,African-American,0,0,M,0,0,0,0,Low
27,Male,African-American,25,18,F,1,1,1,40,High
21,Female,Caucasian,0,1,F,0,0,0,2,Medium
26,Male,Caucasian,0,0,M,1,0,1,5,Medium
36,Male,Caucasian,0,1,F,0,0,0,0,Low
23,Male,African-American,1,237,M,1,0,1,0,High
49,Male,Caucasian,0,1,F,1,0,1,1,Medium
29,Male,African-American,11,68,F,1,0,1,65,High
44,Male,Caucasian,0,1,F,1,0,1,1,Low
28,Male,Caucasian,1,25,M,0,0,0,24,Low
27,Male,African-American,2,530,M,1,0,1,0,Medium
35,Female,African-American,12,2,F,1,0,1,0,Medium
36,Male,African-American,19,544,M,1,0,1,0,High
46,Male,Caucasian,2,266,M,0,0,0,45,Low
34,Male,African-American,3,1,F,0,0,0,0,Low
45,Male,African-American,15,1,F,1,0,1,0,Low
28,Male,African-American,9,1,F,1,0,1,16,Low
25,Female,African-American,1,1,F,0,0,0,4,Low
21,Male,African-American,1,0,M,1,1,0,0,High
48,Male,African-American,1,1,F,0,0,0,0,Low
37,Male,Caucasian,1,1,M,0,0,0,0,Low
24,Male,African-American,3,3,F,1,0,1,0,Medium
37,Male,Caucasian,1,1,M,1,1,1,1,Low
39,Male,Caucasian,1,3,F,0,0,0,0,Low
24,Male,Caucasian,1,1,F,1,0,1,21,Medium
49,Male,Other,2,1,F,0,0,0,0,Low
35,Male,African-American,3,1,F,1,1,1,0,High
23,Male,African-American,1,1,F,1,0,1,1,Low
36,Male,Caucasian,4,123,F,1,0,1,8,Low
43,Male,Caucasian,5,1,F,0,0,0,0,Medium
28,Male,African-American,6,1,M,1,0,1,1,High
21,Female,African-American,4,122,F,1,0,1,54,High
53,Male,African-American,1,1,M,0,0,0,0,Low
27,Female,African-American,2,14,M,1,0,1,1,Low
39,Male,Caucasian,0,1,M,0,0,0,2,Low
47,Male,African-American,22,1,F,1,0,1,1,Medium
28,Male,African-American,4,1,F,1,0,1,2,Low
49,Male,Caucasian,7,1,F,0,0,0,0,Medium
36,Male,Caucasian,2,4,F,0,0,0,0,Low
24,Female,African-American,1,1,F,0,0,0,3,High
35,Male,Hispanic,0,1,M,0,0,0,1,Low
23,Male,African-American,3,0,F,0,0,0,1,Medium
26,Male,African-American,2,1,F,0,0,0,1,Low
31,Male,African-American,7,1,F,1,0,1,54,Low
30,Female,African-American,14,0,F,1,1,1,5,High
25,Male,Caucasian,2,0,M,0,0,0,1,Medium
24,Male,African-American,6,0,F,1,0,1,1,High
34,Male,Hispanic,1,1,F,1,0,1,0,Low
26,Male,African-American,2,29,M,0,0,0,28,Low
26,Male,African-American,7,49,M,0,0,0,0,High
60,Male,Hispanic,0,1,F,0,0,0,1,Low
20,Female,African-American,0,1,F,0,0,0,0,Medium
36,Male,Caucasian,10,92,M,1,0,1,84,High
23,Male,Caucasian,0,0,F,0,0,0,0,Low
26,Male,African-American,5,1,F,1,1,1,6,Medium
40,Male,Caucasian,4,0,M,0,0,0,1,Low
28,Male,Other,1,1,F,1,1,1,1,Low
49,Male,Hispanic,1,1,F,1,0,1,5,Low
46,Male,African-American,8,400,F,1,0,1,279,Low
19,Male,African-American,1,0,F,1,0,1,1,High
53,Male,Caucasian,1,12,F,0,0,0,11,Low
56,Male,Caucasian,5,45,F,0,0,0,8,Low
24,Female,African-American,0,1,F,0,0,0,0,Low
31,Male,Hispanic,0,5,F,0,0,0,1,Low
33,Female,Caucasian,2,1,F,0,0,0,1,Low
26,Male,Caucasian,8,1,F,1,1,1,41,High
56,Male,Caucasian,1,65,M,0,0,0,2,Low
32,Male,Caucasian,2,1,F,0,0,0,0,Low
25,Male,Caucasian,0,0,F,1,1,1,3,Low
21,Male,African-American,1,1,F,0,0,0,0,Low
38,Male,African-American,3,0,F,0,0,0,1,Medium
23,Male,Caucasian,0,4,F,1,0,0,1,Low
67,Male,African-American,4,1,M,0,0,0,0,Low
20,Male,Caucasian,0,1,F,1,1,1,8,Medium
39,Female,Caucasian,4,2,F,1,0,1,1,Low
24,Male,African-American,1,1,F,1,1,1,6,Low
23,Male,Hispanic,0,0,F,0,0,0,0,Low
49,Male,African-American,3,1,F,0,0,0,0,Low
31,Male,African-American,7,1,F,1,0,1,77,Medium
20,Male,African-American,1,26,F,1,0,1,16,Medium
28,Male,Caucasian,0,0,M,0,0,0,13,Low
67,Male,Caucasian,3,1,F,0,0,0,1,Low
33,Male,Hispanic,0,0,F,0,0,0,1,Low
20,Male,Hispanic,1,189,F,1,0,1,0,High
40,Male,Caucasian,4,80,F,0,0,0,78,Low
52,Male,African-American,0,1,F,0,0,0,0,Low
45,Male,African-American,17,1,F,1,0,1,46,Medium
27,Male,African-American,8,1,F,1,0,1,1,Medium
22,Male,Caucasian,1,1,F,0,0,0,1,High
36,Male,Caucasian,9,42,F,0,0,0,0,Medium
40,Male,Caucasian,0,1,M,1,1,1,0,Low
30,Male,Caucasian,1,0,M,1,1,1,0,High
42,Male,African-American,1,1,F,0,0,0,0,Low
24,Male,African-American,2,0,F,1,0,1,1,Low
46,Male,Caucasian,4,5,F,0,0,0,2,Low
38,Male,African-American,4,0,F,0,0,0,1,Low
39,Male,Hispanic,2,113,F,1,1,1,104,Low
32,Female,Hispanic,0,1,M,1,0,1,7,Low
26,Male,Caucasian,0,1,M,0,0,0,1,Medium
54,Male,Caucasian,1,1,M,1,0,1,1,Low
27,Male,Hispanic,2,10,F,0,0,0,10,Low
61,Male,Caucasian,1,0,F,0,0,0,1,Low
51,Male,African-American,1,1,M,1,0,1,0,Low
57,Male,Caucasian,0,0,F,0,0,0,27,Low
24,Male,Caucasian,3,1,M,1,1,1,1,Medium
34,Male,African-American,1,1,F,0,0,0,0,Low
27,Male,Hispanic,1,1,F,0,0,0,1,Low
28,Female,African-American,10,15,M,1,0,1,3,Medium
35,Male,African-American,10,0,M,1,1,1,0,High
30,Male,African-American,6,0,F,1,0,1,1,Medium
53,Male,Other,1,733,F,0,0,0,5,Medium
44,Male,African-American,0,1,F,0,0,0,1,Low
57,Male,Caucasian,3,1,M,1,0,1,0,Low
61,Male,Caucasian,10,1,F,0,0,0,22,Medium
26,Male,African-American,1,1,F,1,0,1,0,High
48,Male,African-American,10,1,F,1,0,1,4,Medium
42,Male,African-American,4,0,M,0,0,0,0,Low
38,Male,Caucasian,10,1,F,1,0,1,0,High
39,Male,African-American,4,32,F,0,0,0,6,Low
53,Female,Caucasian,0,1,M,0,0,0,0,Low
26,Male,African-American,3,1,M,1,0,0,1,High
22,Male,African-American,1,1,F,1,0,1,0,Medium
50,Male,Caucasian,0,1,F,0,0,0,30,Medium
44,Male,Caucasian,16,1,M,0,0,0,81,Medium
24,Male,African-American,4,1,F,1,1,1,1,Medium
21,Male,African-American,0,1,F,1,0,1,1,Medium
50,Male,Caucasian,0,0,F,0,0,0,2,Low
36,Female,Caucasian,0,0,M,0,0,0,1,Low
39,Male,Caucasian,0,1,F,0,0,0,54,Low
24,Female,African-American,2,729,F,0,0,0,13,Low
54,Female,African-American,7,1,F,0,0,0,18,Medium
29,Male,African-American,0,0,M,0,0,0,0,Low
26,Male,Caucasian,0,1,M,0,0,0,0,Medium
41,Male,African-American,3,1,F,1,0,1,1,Low
23,Male,African-American,1,1,F,1,0,1,2,Medium
34,Male,Caucasian,0,1,M,0,0,0,0,Low
31,Male,Caucasian,11,0,F,1,0,1,11,Medium
20,Male,African-American,0,1,F,0,0,0,1,Low
49,Male,African-American,10,1,F,1,0,1,43,Medium
26,Male,African-American,4,0,F,1,1,1,0,High
28,Male,African-American,1,1,F,1,0,1,0,Low
26,Male,African-American,0,1,F,0,0,0,0,Low
55,Male,African-American,1,1,F,0,0,0,0,Low
22,Male,African-American,0,1,M,0,0,0,2,High
26,Female,African-American,0,1,M,0,0,0,1,Low
56,Male,Other,0,0,M,0,0,0,1,Low
66,Male,Caucasian,1,331,F,0,0,0,167,Low
46,Male,Other,2,1,F,0,0,0,1,Low
58,Male,African-American,16,1,F,1,0,1,68,Medium
28,Male,African-American,4,1,F,0,0,0,29,Medium
33,Male,African-American,8,1,F,1,0,0,1,Medium
31,Female,African-American,0,1,M,0,0,0,0,Low
26,Male,African-American,1,0,M,0,0,0,0,Medium
35,Male,African-American,4,1,M,0,0,0,0,Medium
41,Female,Caucasian,12,45,F,1,1,1,10,Medium
34,Male,Caucasian,0,1,M,0,0,0,0,Low
33,Male,Other,0,1,F,0,0,0,1,Low
32,Female,African-American,0,1,F,0,0,0,0,Low
37,Male,African-American,9,0,F,1,1,1,1,Medium
50,Male,African-American,1,22,F,0,0,0,0,Medium
35,Male,Caucasian,1,1,F,0,0,0,2,Low
47,Female,Caucasian,0,6,M,1,0,1,4,Low
52,Female,African-American,8,1,F,0,0,0,43,High
26,Male,African-American,5,1,F,1,1,1,6,Medium
36,Male,African-American,1,1,M,1,1,1,0,High
45,Male,African-American,13,1,F,1,0,1,0,Low
19,Male,Other,0,1,M,1,1,1,1,High
41,Male,African-American,8,1,F,1,0,1,1,Low
24,Male,African-American,0,0,M,0,0,0,1,Low
21,Male,African-American,1,1,F,1,0,0,1,High
54,Male,Caucasian,0,1,M,0,0,0,0,Low
49,Male,Caucasian,0,1,F,0,0,0,73,Low
42,Male,Caucasian,1,0,F,0,0,0,292,Low
21,Male,African-American,1,0,F,1,0,1,1,Low
61,Male,African-American,30,56,F,0,0,0,49,Low
46,Male,Caucasian,5,0,F,1,0,1,1,High
74,Male,Caucasian,0,0,M,0,0,0,0,Low
38,Female,Hispanic,0,0,F,0,0,0,0,Low
75,Male,Caucasian,2,1,M,0,0,0,0,Low
39,Female,African-American,1,1,F,0,0,0,0,Low
38,Female,African-American,0,1,F,0,0,0,4,Low
19,Male,African-American,1,1,F,1,0,1,1,Medium
28,Male,Caucasian,0,1,F,1,0,1,1,Low
53,Male,African-American,2,1,F,0,0,0,0,Low
25,Male,African-American,1,1,F,1,0,1,28,Medium
53,Male,Caucasian,1,1,M,0,0,0,0,Low
53,Male,African-American,4,1,F,0,0,0,0,Medium
23,Male,African-American,2,1,F,0,0,0,76,High
55,Male,Caucasian,33,1,F,1,0,1,242,High
64,Female,Caucasian,1,1,F,0,0,0,1,Low
23,Male,African-American,1,1,M,1,0,1,27,Medium
38,Male,Hispanic,1,1,M,0,0,0,0,Low
23,Male,African-American,4,1,F,1,0,1,0,High
41,Female,Hispanic,0,0,F,0,0,0,0,Low
53,Male,Other,0,0,M,0,0,0,0,Low
34,Male,African-American,0,1,F,0,0,0,2,Low
24,Male,Hispanic,0,1,F,1,0,1,1,Low
26,Male,African-American,1,1,M,0,0,0,32,Low
44,Male,Caucasian,4,1,F,0,0,0,1,Low
27,Female,Caucasian,0,0,F,0,0,0,5,Low
28,Male,Caucasian,14,1,F,0,0,0,0,High
55,Male,Caucasian,1,1,M,0,0,0,1,Low
22,Female,African-American,2,60,F,0,0,0,59,Low
36,Male,African-American,15,1,F,0,0,0,1,Medium
29,Male,African-American,6,236,F,1,0,1,1,High
23,Male,African-American,1,1,F,0,0,0,1,Low
56,Male,African-American,1,0,M,0,0,0,0,Low
27,Male,Caucasian,2,1,F,1,0,1,0,Medium
37,Male,Caucasian,1,1,M,0,0,0,1,Medium
32,Male,African-American,1,1,F,1,0,1,1,High
41,Male,African-American,18,1,M,1,0,1,33,High
22,Male,African-American,1,1,F,1,0,1,1,Medium
37,Male,Caucasian,1,1,F,1,0,1,0,Low
45,Male,African-American,3,0,M,0,0,0,1,Low
31,Female,African-American,14,1,F,0,0,0,1,High
42,Male,African-American,7,1,F,1,1,1,1,Medium
26,Male,African-American,20,1,F,1,0,1,29,High
33,Male,Caucasian,0,0,F,1,0,1,0,High
22,Male,Caucasian,0,0,M,1,0,1,0,Low
32,Male,Caucasian,2,61,F,1,0,1,28,Medium
36,Female,African-American,1,0,M,0,0,0,1,Low
54,Male,Caucasian,0,0,M,0,0,0,0,Low
25,Male,African-American,5,1,F,1,0,1,155,High
24,Male,Caucasian,3,1,F,1,0,1,39,Medium
23,Male,Hispanic,0,1,M,0,0,0,1,Medium
61,Male,Caucasian,0,0,M,0,0,0,0,Low
42,Female,Caucasian,0,1,M,0,0,0,0,Low
28,Male,Caucasian,1,0,M,1,0,1,1,Low
27,Male,African-American,1,1,M,0,0,0,2,Medium
24,Male,Caucasian,2,18,M,0,0,0,15,Low
33,Male,African-American,14,59,F,0,0,0,0,Medium
32,Male,African-American,16,1,F,1,0,1,0,High
38,Male,Caucasian,0,7,F,0,0,0,7,Low
21,Male,Caucasian,1,1,M,1,0,0,0,Low
27,Male,African-American,1,1,F,1,0,1,168,Medium
39,Male,Caucasian,0,1,F,0,0,0,1,Low
29,Male,Caucasian,0,1,F,0,0,0,1,Low
29,Male,Caucasian,1,2,F,0,0,0,0,Low
65,Male,Caucasian,6,61,F,0,0,0,54,Low
36,Male,Caucasian,1,23,F,1,0,1,2,Low
46,Male,African-American,0,0,F,1,0,1,0,Medium
44,Male,African-American,7,1,F,1,0,0,24,Medium
27,Male,African-American,0,1,M,0,0,0,1,Low
27,Male,African-American,8,1,F,1,1,1,49,Medium
61,Male,Caucasian,0,0,M,0,0,0,2,Low
47,Male,African-American,0,1,M,1,0,1,0,Low
27,Male,African-American,1,1,M,0,0,0,0,Low
28,Male,Caucasian,0,1,F,1,0,1,1,Low
31,Female,Caucasian,1,1,M,1,0,1,10,Medium
26,Male,Caucasian,9,0,M,1,1,1,1,Low
53,Male,African-American,2,1,F,1,0,1,7,Low
26,Male,African-American,1,1,F,1,0,1,22,Medium
25,Male,African-American,2,23,F,0,0,0,18,Low
23,Male,Other,5,1,M,1,1,1,32,High
21,Female,African-American,4,1,M,1,0,1,0,High
23,Male,African-American,1,0,M,0,0,0,2,Low
30,Male,Other,3,1,M,0,0,0,0,Low
45,Female,African-American,2,1,F,0,0,0,11,Low
27,Male,African-American,2,1,M,1,0,1,9,Medium
57,Male,African-American,6,370,M,1,0,1,76,High
44,Male,Caucasian,8,231,F,1,0,1,2,Medium
26,Female,African-American,0,1,M,0,0,0,0,Low
21,Male,Caucasian,0,1,F,1,1,1,7,High
63,Male,African-American,1,1,F,0,0,0,0,Medium
62,Female,Caucasian,0,1,M,0,0,0,3,Low
48,Male,Caucasian,0,1,F,0,0,0,27,Low
53,Male,African-American,1,1,M,0,0,0,0,Low
62,Male,African-American,3,1,M,1,0,1,1,Low
28,Male,African-American,5,1,F,0,0,0,136,High
56,Male,Caucasian,1,0,F,0,0,0,1,Low
35,Male,Hispanic,2,8,F,0,0,0,8,Low
56,Female,Hispanic,2,1,M,1,0,1,49,Low
22,Male,African-American,2,1,F,1,0,1,1,Medium
26,Male,African-American,5,1,F,1,0,1,36,High
35,Male,African-American,4,0,M,0,0,0,1,Medium
22,Male,African-American,1,1,F,1,0,1,15,Low
60,Male,Caucasian,3,1,M,0,0,0,0,Low
37,Female,African-American,7,1,F,0,0,0,1,Low
32,Female,African-American,0,0,F,0,0,0,0,Low
33,Female,African-American,3,1,F,1,0,1,9,Medium
38,Male,Other,2,0,F,1,0,1,0,Low
53,Male,Caucasian,0,1,M,0,0,0,1,Low
32,Male,Caucasian,0,1,M,0,0,0,0,Low
26,Male,Caucasian,0,1,M,0,0,0,0,Low
61,Male,Caucasian,0,1,M,0,0,0,2,Low
21,Male,African-American,0,1,M,0,0,0,0,High
69,Male,African-American,22,1,M,0,0,0,1,Medium
26,Male,African-American,0,0,M,0,0,0,0,Low
30,Male,African-American,9,1,F,1,1,1,196,High
21,Male,Caucasian,1,5,F,0,0,0,0,Low
41,Male,Caucasian,0,0,M,0,0,0,0,Low
45,Male,African-American,0,1,F,1,0,1,0,Medium
31,Male,African-American,10,1,F,1,0,1,1,Medium
22,Male,Caucasian,0,2,F,0,0,0,1,Low
54,Female,Caucasian,0,0,F,1,1,1,20,Low
50,Male,Caucasian,2,1,M,1,1,1,0,Low
50,Female,African-American,5,1,F,0,0,0,0,Low
37,Male,Other,11,1,F,0,0,0,1,Low
21,Female,African-American,0,1,F,1,0,1,1,High
23,Male,Hispanic,6,1,M,1,0,1,5,Medium
30,Male,Caucasian,0,1,F,1,0,1,0,Low
53,Male,Caucasian,2,32,F,0,0,0,17,Low
30,Male,African-American,11,1,F,1,0,1,2,High
26,Male,Caucasian,5,0,M,0,0,0,0,Low
30,Female,African-American,1,62,F,1,0,1,8,High
59,Female,African-American,0,1,M,0,0,0,0,Low
29,Male,African-American,13,1,F,1,0,1,1,High
67,Male,Hispanic,0,3,F,0,0,0,0,Low
30,Male,Caucasian,13,2,F,1,0,1,33,High
25,Male,African-American,5,1,M,1,0,1,0,Medium
45,Male,Hispanic,8,1,F,0,0,0,1,Medium
35,Male,Caucasian,4,1,M,0,0,0,0,Low
22,Male,African-American,0,0,F,1,0,0,1,Low
41,Male,African-American,8,0,F,1,0,1,2,Low
46,Male,Asian,3,1,F,1,0,1,59,Medium
27,Male,Other,0,1,M,0,0,0,1,Medium
37,Female,African-American,13,1,F,1,0,0,1,Medium
22,Male,African-American,0,1,F,1,0,1,13,Low
19,Male,African-American,0,1,F,1,0,1,0,Low
45,Male,Caucasian,2,1,M,0,0,0,0,Low
33,Female,African-American,5,1,F,1,0,1,0,High
52,Male,African-American,7,1,F,1,0,0,181,Medium
21,Female,African-American,0,1,F,0,0,0,1,Medium
43,Male,African-American,6,0,M,1,0,1,0,High
33,Male,Caucasian,3,1,F,0,0,0,1,Medium
26,Male,African-American,3,1,F,1,1,1,3,High
37,Male,Caucasian,0,1,M,0,0,0,1,Low
38,Male,African-American,1,8,F,1,0,1,7,Low
35,Male,Hispanic,1,1,M,1,0,1,0,Low
27,Male,African-American,1,1,F,1,0,1,0,Low
40,Male,Other,1,0,F,0,0,0,0,Low
21,Male,African-American,1,2,F,0,0,0,0,Medium
38,Male,Caucasian,3,1,F,1,0,1,1,High
37,Male,Caucasian,0,1,M,0,0,0,0,Low
24,Male,Hispanic,1,78,M,0,0,0,1,Low
44,Male,Caucasian,0,1,F,0,0,0,1,Low
30,Male,African-American,0,1,F,0,0,0,1,Low
40,Male,Hispanic,0,0,F,0,0,0,0,Low
49,Male,Caucasian,1,22,F,0,0,0,1,Low
67,Male,Caucasian,0,0,M,0,0,0,0,Low
59,Male,African-American,14,1,F,1,0,1,33,High
21,Male,African-American,1,1,F,1,0,1,1,High
31,Male,Caucasian,6,1,M,0,0,0,10,Medium
50,Female,Caucasian,2,1,F,1,0,1,0,Low
30,Male,African-American,7,1,F,0,0,0,0,Low
28,Male,Caucasian,1,1,M,0,0,0,0,Low
48,Male,African-American,7,1,F,1,0,1,2,Medium
55,Male,Caucasian,0,1,M,0,0,0,0,Low
24,Female,Caucasian,1,1,F,0,0,0,0,Low
42,Male,Caucasian,0,1,M,0,0,0,2,Low
34,Male,African-American,0,0,M,1,0,1,29,Medium
43,Male,African-American,4,0,M,1,1,1,0,Medium
44,Male,African-American,0,0,F,0,0,0,42,Low
25,Male,Caucasian,0,256,M,0,0,0,0,Medium
29,Male,Hispanic,17,0,F,1,0,1,2,Medium
25,Male,Caucasian,2,1,F,1,0,1,0,Medium
32,Female,African-American,0,1,M,1,0,1,1,Low
96,Male,Hispanic,2,3,F,1,0,1,0,Low
35,Male,African-American,10,232,M,1,0,1,0,Low
29,Male,Hispanic,0,1,M,0,0,0,1,Low
27,Male,Hispanic,8,1,F,1,0,1,1,Medium
41,Male,Hispanic,2,132,F,0,0,0,128,Low
31,Male,Hispanic,0,3,M,0,0,0,0,Medium
24,Male,African-American,1,1,F,1,0,1,0,Low
34,Male,African-American,0,0,F,1,0,1,241,Medium
48,Male,African-American,2,0,F,1,0,1,1,Low
41,Male,African-American,1,1,F,0,0,0,2,Low
26,Male,African-American,12,1,M,1,0,1,10,High
42,Male,African-American,0,0,F,1,0,1,7,Medium
29,Male,African-American,0,1,M,0,0,0,42,Medium
26,Male,Caucasian,0,1,M,0,0,0,1,Low
27,Female,African-American,1,0,F,0,0,0,44,Low
35,Male,Caucasian,4,1,M,0,0,0,31,Low
54,Male,Caucasian,1,1,F,0,0,0,0,Low
24,Male,African-American,3,155,M,1,0,1,1,High
20,Male,African-American,0,1,F,0,0,0,0,Medium
27,Male,Caucasian,0,3,F,0,0,0,1,Medium
21,Male,African-American,1,1,F,0,0,0,1,Medium
27,Male,Caucasian,7,1,M,1,0,1,2,High
34,Male,African-American,11,1,F,1,0,1,1,High
27,Male,Caucasian,4,42,F,0,0,0,41,Medium
54,Male,African-American,0,1,M,0,0,0,1,Low
29,Male,Other,2,1,F,1,0,1,1,Low
39,Male,African-American,1,6,F,0,0,0,4,Low
22,Female,Caucasian,2,1,F,0,0,0,0,Medium
33,Female,Caucasian,0,2,M,0,0,0,0,Low
25,Female,African-American,2,210,F,1,0,1,408,High
40,Female,Hispanic,7,19,F,1,0,1,6,Low
35,Female,African-American,0,1,M,0,0,0,0,Low
28,Male,Hispanic,0,0,M,1,0,1,2,Low
53,Male,African-American,0,3,M,0,0,0,0,Low
28,Male,Caucasian,2,1,M,0,0,0,13,Low
26,Male,African-American,0,1,F,0,0,0,0,High
30,Male,African-American,1,1040,F,1,0,0,17,Low
31,Male,African-American,3,0,F,0,0,0,0,Medium
24,Male,Caucasian,3,1,M,1,0,1,1,High
45,Male,Caucasian,19,1,F,1,0,1,1,Medium
33,Male,Hispanic,1,0,M,0,0,0,0,Low
28,Male,African-American,1,0,F,0,0,0,0,Medium
45,Female,Caucasian,1,1,F,1,0,1,1,Low
22,Female,African-American,1,1,M,0,0,0,0,Medium
33,Male,Caucasian,3,19,F,1,0,1,14,High
23,Male,Caucasian,4,0,F,1,1,1,1,Medium
36,Male,African-American,6,1,F,0,0,0,84,Medium
22,Male,African-American,0,1,F,0,0,0,0,Low
45,Male,Caucasian,1,1,M,0,0,0,0,Low
28,Male,African-American,2,0,F,1,0,1,1,Medium
37,Male,African-American,3,1,M,1,0,0,0,Low
52,Female,Caucasian,0,1,M,0,0,0,0,Low
26,Male,Caucasian,0,0,F,1,0,0,1,Low
28,Male,Caucasian,4,1,F,1,0,1,3,Low
33,Female,Caucasian,2,1,F,0,0,0,14,Low
23,Male,Caucasian,3,1,F,1,0,1,41,Low
31,Male,Caucasian,3,1,M,1,0,1,0,Low
55,Female,Caucasian,0,1,M,0,0,0,1,Low
24,Male,Caucasian,3,0,F,1,0,1,1,Low
37,Male,African-American,2,0,M,0,0,0,0,Low
41,Male,African-American,0,0,F,0,0,0,177,Low
26,Male,Caucasian,0,1,M,0,0,0,0,Low
41,Male,African-American,13,1,F,0,0,0,2,Medium
33,Male,African-American,6,1,F,0,0,0,0,Medium
47,Male,Hispanic,0,1,M,1,0,1,3,Low
23,Male,African-American,0,1,F,0,0,0,1,Medium
27,Male,Caucasian,1,1,F,0,0,0,1,Low
24,Male,Caucasian,0,0,F,1,1,1,36,Medium
23,Male,Other,2,1,M,0,0,0,0,High
30,Male,African-American,10,0,F,0,0,0,93,High
55,Male,Caucasian,1,0,F,0,0,0,0,Low
26,Male,African-American,13,0,M,1,0,1,7,High
41,Female,African-American,6,65,M,0,0,0,0,Medium
35,Male,African-American,0,0,F,0,0,0,0,Low
26,Male,African-American,4,73,F,1,0,1,73,Low
20,Male,African-American,1,22,M,0,0,0,0,Low
24,Male,Caucasian,3,1,M,1,0,1,8,High
31,Male,African-American,8,1,M,1,1,1,3,High
22,Male,African-American,2,1,F,0,0,0,0,High
55,Male,African-American,0,1,F,1,0,1,1,Low
33,Male,Caucasian,7,1,F,1,1,1,0,High
44,Male,Caucasian,6,1,F,1,1,1,270,Medium
41,Male,African-American,25,1,F,1,1,1,185,High
56,Male,African-American,9,0,M,0,0,0,0,High
21,Male,African-American,1,10,F,0,0,0,2,Low
36,Male,African-American,1,550,F,1,0,1,219,Low
48,Female,Caucasian,1,0,M,0,0,0,0,Low
27,Male,Caucasian,6,117,F,1,0,1,3,Medium
56,Male,Caucasian,7,1,F,1,0,1,194,Medium
39,Male,Caucasian,2,26,M,0,0,0,2,Low
31,Male,Hispanic,0,1,F,0,0,0,1,Low
25,Female,Caucasian,0,1,F,0,0,0,0,Medium
51,Male,Caucasian,1,83,F,0,0,0,2,Low
28,Female,African-American,3,16,F,0,0,0,16,Medium
30,Male,African-American,0,1,F,1,1,1,0,Low
19,Female,African-American,0,1,M,1,1,1,1,High
20,Male,African-American,0,1,M,1,0,1,1,Low
57,Male,Caucasian,0,1,F,0,0,0,4,Low
51,Male,African-American,8,1,M,1,0,1,0,Medium
27,Male,African-American,5,0,F,1,0,1,3,Low
26,Male,African-American,0,1,F,0,0,0,0,Medium
23,Male,Caucasian,3,1,M,1,0,1,35,High
35,Male,African-American,14,1,M,1,0,1,0,High
41,Female,Caucasian,1,1,M,0,0,0,0,Low
